GCF_000006645_00001 mioC
GCF_000022825_02302 group_2522
GCF_000022825_02317 group_271
GCF_000022825_02378 mtfA_2
GCF_000022825_02409 group_3017
GCF_000022825_02476 purB_1
GCF_000022825_02480 phoQ_1
GCF_000022825_02484 pepT_3
GCF_000022825_02487 nagK_3
GCF_000022825_02488 nagK_4
GCF_000022825_02492 mfd_1
GCF_000022825_02506 group_9396
GCF_000022825_02540 group_2971
GCF_000022825_02542 group_1664
GCF_000022825_02546 group_1263
GCF_000022825_02572 menC_1
GCF_000022825_02602 yeaW_2
GCF_000022825_02665 rbsC_12
GCF_000022825_02693 group_5441
GCF_000022825_02698 group_2223
GCF_000022825_02825 group_2250
GCF_000022825_02830 group_2252
GCF_000022825_02852 group_5442
GCF_000022825_02962 idi
GCF_000022825_02986 mnmC_1
GCF_000022825_02993 group_2326
GCF_000022825_03166 group_9397
GCF_000022825_03167 group_277
GCF_000022825_03206 group_5444
GCF_000022825_03223 group_5445
GCF_000022825_03359 group_5446
GCF_000022825_03413 glpK_2
GCF_000022825_03421 katG_2
GCF_000022825_03457 group_1207
GCF_000022825_03459 nlpD_2
GCF_000022825_03504 group_1204
GCF_000022825_03506 pcnB_2
GCF_000022825_03517 cueO_1
GCF_000022825_03614 group_1569
GCF_000022825_03640 group_2121
GCF_000022825_03664 group_2040
GCF_000022825_03728 group_563
GCF_000022825_03732 group_874
GCF_000022825_03830 pgi_1
GCF_000022825_03859 hemE_2
GCF_000022825_03916 group_5448
GCF_000022825_04013 group_2071
GCF_000022825_04018 group_1118
GCF_000022825_04084 glgB_1
GCF_000022825_04097 group_2829
GCF_000022825_04129 group_850
GCF_000022825_04130 group_1958
GCF_000022825_04148 group_2810
GCF_000022825_04237 yidE_1
GCF_000022825_04238 yidE_2
GCF_000022825_04248 group_5451
GCF_000022825_04305 group_1452
GCF_000022825_04404 group_2876
GCF_000022825_04468 group_4670
GCF_000022825_04470 parA_1
GCF_000022825_04482 group_5452
GCF_000022825_04483 group_38
GCF_000022825_04484 group_8707
GCF_000022825_04485 group_3779
GCF_000022845_00333 group_5453
GCF_000022845_00334 group_5454
GCF_000022845_00335 group_5455
GCF_000022845_00336 group_5456
GCF_000022845_00337 group_5457
GCF_000022845_00338 group_5458
GCF_000022845_00339 group_5459
GCF_000022845_00340 group_5460
GCF_000022845_00341 group_5461
GCF_000022845_00342 topB_1
GCF_000022845_00343 group_5463
GCF_000022845_00344 ssb_2
GCF_000022845_00345 group_5465
GCF_000022845_00346 group_5466
GCF_000022845_00347 group_5467
GCF_000022845_00348 group_5468
GCF_000022845_00349 group_5469
GCF_000022845_00350 group_5470
GCF_000022845_00351 group_5471
GCF_000022845_00352 group_5472
GCF_000022845_00353 group_5473
GCF_000022845_00354 group_5474
GCF_000022845_00355 group_5475
GCF_000022845_00356 group_5476
GCF_000022845_00357 group_5477
GCF_000022845_00358 group_5478
GCF_000022845_00359 group_5479
GCF_000022845_00360 group_5480
GCF_000022845_00361 group_5481
GCF_000022845_00362 group_5482
GCF_000022845_00363 group_5483
GCF_000022845_00364 group_5484
GCF_000022845_00365 group_5485
GCF_000022845_00366 group_5486
GCF_000022845_00367 group_5487
GCF_000022845_00368 group_5488
GCF_000022845_00369 group_5489
GCF_000022845_00370 group_5490
GCF_000022845_00371 group_5491
GCF_000022845_00372 group_5492
GCF_000022845_00373 group_5493
GCF_000022845_00374 group_5494
GCF_000022845_00375 group_5495
GCF_000022845_00376 group_5496
GCF_000022845_00377 group_5497
GCF_000022845_00378 group_5498
GCF_000022845_00379 group_5499
GCF_000022845_00380 group_5500
GCF_000022845_00381 group_5501
GCF_000022845_00382 group_5502
GCF_000022845_00383 group_5503
GCF_000022845_00384 group_5504
GCF_000022845_00385 group_5505
GCF_000022845_00386 group_5506
GCF_000022845_00387 group_5507
GCF_000022845_00388 group_5508
GCF_000022845_00389 group_5509
GCF_000022845_00390 group_5510
GCF_000022845_00391 group_5511
GCF_000022845_00392 group_5512
GCF_000022845_00393 group_5513
GCF_000022845_00394 group_5514
GCF_000022845_00395 addA
GCF_000022845_00396 group_5516
GCF_000022845_00397 group_5517
GCF_000022845_00676 group_522
GCF_000022845_00678 group_946
GCF_000022845_00808 group_1906
GCF_000022845_00877 group_8530
GCF_000022845_02942 group_899
GCF_000022845_03422 lsrR_3
GCF_000022845_03760 greA_1
GCF_000022845_03989 group_1170
GCF_000022845_04030 group_9119
GCF_000047365_00150 group_3910
GCF_000047365_00156 group_557
GCF_000047365_00157 group_558
GCF_000047365_00159 group_5519
GCF_000047365_00160 group_556
GCF_000047365_00162 colE7
GCF_000047365_00163 imm_1
GCF_000047365_00164 group_3912
GCF_000047365_00165 group_5520
GCF_000047365_00166 group_5521
GCF_000047365_00167 group_5522
GCF_000047365_00170 fimD
GCF_000047365_00202 group_2954
GCF_000047365_00203 group_8506
GCF_000047365_00248 group_5523
GCF_000047365_00261 group_3019
GCF_000047365_00262 group_5524
GCF_000047365_00416 group_5525
GCF_000047365_00449 group_3913
GCF_000047365_00457 group_269
GCF_000047365_00572 group_487
GCF_000047365_00574 hsdR
GCF_000047365_00575 group_5526
GCF_000047365_00576 group_682
GCF_000047365_00596 sufS_2
GCF_000047365_00597 carC
GCF_000047365_00598 group_5527
GCF_000047365_00599 group_3915
GCF_000047365_00600 moeZ
GCF_000047365_00603 group_1842
GCF_000047365_00705 group_5528
GCF_000047365_00706 group_3024
GCF_000047365_00707 group_5529
GCF_000047365_00710 group_5530
GCF_000047365_00747 group_8507
GCF_000047365_00819 group_8511
GCF_000047365_00974 group_5531
GCF_000047365_01089 group_5532
GCF_000047365_01116 group_531
GCF_000047365_01121 group_5533
GCF_000047365_01124 group_1621
GCF_000047365_01131 group_5534
GCF_000047365_01189 group_803
GCF_000047365_01228 group_5535
GCF_000047365_01357 group_5536
GCF_000047365_01418 group_5537
GCF_000047365_01572 group_497
GCF_000047365_01586 group_5538
GCF_000047365_01640 group_5539
GCF_000047365_01661 group_2540
GCF_000047365_01662 group_2538
GCF_000047365_01692 group_5540
GCF_000047365_01712 yobF
GCF_000047365_01779 group_5542
GCF_000047365_01780 group_5543
GCF_000047365_01832 group_5544
GCF_000047365_01833 group_3025
GCF_000047365_01834 group_5545
GCF_000047365_01835 group_5546
GCF_000047365_01836 group_5547
GCF_000047365_01837 group_5548
GCF_000047365_01838 group_5549
GCF_000047365_01839 group_580
GCF_000047365_01840 group_3916
GCF_000047365_01841 group_1143
GCF_000047365_01842 group_5550
GCF_000047365_01843 group_5551
GCF_000047365_01844 group_3919
GCF_000047365_01845 group_3027
GCF_000047365_01846 group_5552
GCF_000047365_01847 group_5553
GCF_000047365_01848 group_5554
GCF_000047365_01849 group_5555
GCF_000047365_01850 group_5556
GCF_000047365_01851 group_5557
GCF_000047365_01852 group_3920
GCF_000047365_01853 group_3921
GCF_000047365_01854 group_5558
GCF_000047365_01855 group_5559
GCF_000047365_01856 group_5560
GCF_000047365_01857 group_5561
GCF_000047365_01858 group_3922
GCF_000047365_01859 group_5562
GCF_000047365_01860 group_3028
GCF_000047365_01861 group_5563
GCF_000047365_01862 group_5564
GCF_000047365_01863 group_5565
GCF_000047365_01864 group_5566
GCF_000047365_01865 group_5567
GCF_000047365_01866 group_5568
GCF_000047365_01867 group_5569
GCF_000047365_01868 group_5570
GCF_000047365_01869 group_5571
GCF_000047365_01870 group_5572
GCF_000047365_01871 group_5573
GCF_000047365_01872 group_5574
GCF_000047365_01873 group_5575
GCF_000047365_01874 group_5576
GCF_000047365_01875 group_5577
GCF_000047365_01876 group_3923
GCF_000047365_01877 group_3029
GCF_000047365_01878 group_5578
GCF_000047365_01879 group_3924
GCF_000047365_01880 group_5579
GCF_000047365_01881 group_5580
GCF_000047365_01882 group_5581
GCF_000047365_01883 group_5582
GCF_000047365_01884 group_5583
GCF_000047365_01885 group_5584
GCF_000047365_01886 group_5585
GCF_000047365_01887 group_5586
GCF_000047365_01888 group_5587
GCF_000047365_01889 group_5588
GCF_000047365_01890 group_5589
GCF_000047365_01891 group_5590
GCF_000047365_01892 group_5591
GCF_000047365_01893 group_5592
GCF_000047365_01894 group_5593
GCF_000047365_01895 group_5594
GCF_000047365_01896 group_3925
GCF_000047365_01897 group_5595
GCF_000047365_01898 group_5596
GCF_000047365_01899 group_5597
GCF_000047365_01900 rdgC_1
GCF_000047365_01901 group_5599
GCF_000047365_01902 group_3926
GCF_000047365_01903 group_5600
GCF_000047365_01904 group_3927
GCF_000047365_01905 group_5601
GCF_000047365_01906 group_5602
GCF_000047365_01907 group_5603
GCF_000047365_01908 group_5604
GCF_000047365_01909 group_5605
GCF_000047365_01910 group_5606
GCF_000047365_01911 group_5607
GCF_000047365_01912 group_5608
GCF_000047365_01913 group_5609
GCF_000047365_01914 group_5610
GCF_000047365_01915 group_5611
GCF_000047365_01918 group_5612
GCF_000047365_01919 group_5613
GCF_000047365_01920 group_5614
GCF_000047365_01921 group_5615
GCF_000047365_01922 group_5616
GCF_000047365_01923 group_5617
GCF_000047365_01924 group_5618
GCF_000047365_01925 group_5619
GCF_000047365_01926 group_5620
GCF_000047365_01927 group_3928
GCF_000047365_01928 group_5621
GCF_000047365_01929 group_5622
GCF_000047365_01930 group_5623
GCF_000047365_01931 group_5624
GCF_000047365_01932 group_5625
GCF_000047365_01933 group_5626
GCF_000047365_01934 group_5627
GCF_000047365_01935 group_5628
GCF_000047365_01936 group_5629
GCF_000047365_01937 group_5630
GCF_000047365_01938 group_5631
GCF_000047365_01939 group_5632
GCF_000047365_01940 group_1959
GCF_000047365_01941 group_1961
GCF_000047365_01942 group_5633
GCF_000047365_01943 group_5634
GCF_000047365_01944 group_5635
GCF_000047365_01945 group_1484
GCF_000047365_01947 group_677
GCF_000047365_01948 group_3857
GCF_000047365_01949 group_5031
GCF_000047365_01950 gpFI
GCF_000047365_01951 group_3918
GCF_000047365_01952 group_1144
GCF_000047365_01953 group_5636
GCF_000047365_01954 group_5637
GCF_000047365_01955 group_4193
GCF_000047365_01956 group_1730
GCF_000047365_01957 group_3929
GCF_000047365_01958 group_3930
GCF_000047365_01959 group_3931
GCF_000047365_01960 group_5638
GCF_000047365_01961 group_3932
GCF_000047365_01962 group_3933
GCF_000047365_01963 group_3934
GCF_000047365_01964 group_5639
GCF_000047365_01965 group_5640
GCF_000047365_01966 group_3935
GCF_000047365_01967 group_3973
GCF_000047365_01968 group_3936
GCF_000047365_01969 group_3030
GCF_000047365_01970 group_5641
GCF_000047365_01971 group_3031
GCF_000047365_01972 group_3032
GCF_000047365_01973 group_5642
GCF_000047365_01974 group_3033
GCF_000047365_01975 group_3034
GCF_000047365_01976 dam_1
GCF_000047365_01977 dinG_1
GCF_000047365_01978 group_5643
GCF_000047365_01979 group_3938
GCF_000047365_01980 group_3035
GCF_000047365_01981 group_3939
GCF_000047365_01982 group_1963
GCF_000047365_01983 group_5644
GCF_000047365_01984 group_3940
GCF_000047365_01985 group_5645
GCF_000047365_01986 group_5646
GCF_000047365_01987 group_5647
GCF_000047365_01988 xerC_4
GCF_000047365_01989 group_5648
GCF_000047365_01990 group_3942
GCF_000047365_01991 xerC_3
GCF_000047365_01994 group_3944
GCF_000047365_01999 group_1312
GCF_000047365_02001 group_5649
GCF_000047365_02002 group_3945
GCF_000047365_02003 COQ3
GCF_000047365_02004 cmoA_2
GCF_000047365_02005 group_5650
GCF_000047365_02006 COQ5_2
GCF_000047365_02007 lysA_1
GCF_000047365_02008 group_5653
GCF_000047365_02009 group_5654
GCF_000047365_02010 group_1311
GCF_000047365_02014 group_1732
GCF_000047365_02227 group_1502
GCF_000047365_02242 group_5655
GCF_000047365_02310 group_5656
GCF_000047365_02311 nagR_1
GCF_000047365_02325 acoR
GCF_000047365_02327 group_1945
GCF_000047365_02593 group_5658
GCF_000047365_02594 group_5659
GCF_000047365_02595 group_3039
GCF_000047365_02596 group_3040
GCF_000047365_02597 group_5660
GCF_000047365_02598 group_5661
GCF_000047365_02599 group_5662
GCF_000047365_02600 group_5663
GCF_000047365_02601 group_3947
GCF_000047365_02602 group_5664
GCF_000047365_02603 group_5665
GCF_000047365_02620 group_3948
GCF_000047365_02634 group_1990
GCF_000047365_02664 group_5666
GCF_000047365_02714 group_3041
GCF_000047365_02785 group_3949
GCF_000047365_02888 ipaH3_2
GCF_000047365_02971 group_5668
GCF_000047365_02975 group_1498
GCF_000047365_02981 group_3043
GCF_000047365_03038 group_5669
GCF_000047365_03166 group_5670
GCF_000047365_03191 group_3951
GCF_000047365_03287 group_5671
GCF_000047365_03288 group_5672
GCF_000047365_03289 group_5673
GCF_000047365_03290 group_5674
GCF_000047365_03291 group_5675
GCF_000047365_03292 group_5676
GCF_000047365_03293 group_5677
GCF_000047365_03294 group_5678
GCF_000047365_03295 group_5679
GCF_000047365_03296 group_5680
GCF_000047365_03297 group_5681
GCF_000047365_03298 group_5682
GCF_000047365_03299 group_5683
GCF_000047365_03300 group_5684
GCF_000047365_03301 group_3952
GCF_000047365_03302 group_5685
GCF_000047365_03303 group_5686
GCF_000047365_03304 group_5687
GCF_000047365_03305 group_5688
GCF_000047365_03306 group_5689
GCF_000047365_03307 group_5690
GCF_000047365_03308 group_5691
GCF_000047365_03309 group_5692
GCF_000047365_03310 group_5693
GCF_000047365_03311 group_3953
GCF_000047365_03312 group_3954
GCF_000047365_03313 group_5694
GCF_000047365_03314 group_5695
GCF_000047365_03315 group_5696
GCF_000047365_03316 group_5697
GCF_000047365_03317 group_5698
GCF_000047365_03318 group_3955
GCF_000047365_03319 group_3956
GCF_000047365_03320 group_3957
GCF_000047365_03321 group_5699
GCF_000047365_03322 group_3958
GCF_000047365_03323 group_3044
GCF_000047365_03324 group_5700
GCF_000047365_03325 group_5701
GCF_000047365_03326 group_5702
GCF_000047365_03415 group_783
GCF_000047365_03443 group_410
GCF_000047365_03445 group_3959
GCF_000047365_03446 group_5703
GCF_000047365_03447 group_5704
GCF_000047365_03467 group_3960
GCF_000047365_03469 ipaH3_1
GCF_000047365_03470 slrP
GCF_000047365_03479 group_8504
GCF_000047365_03496 group_5706
GCF_000047365_03526 group_1089
GCF_000047365_03531 smfA_2
GCF_000047365_03533 gbpA_2
GCF_000047365_03534 group_1964
GCF_000047365_03535 group_5709
GCF_000047365_03536 group_3047
GCF_000047365_03537 group_3961
GCF_000047365_03594 group_1831
GCF_000047365_03627 cdiI4
GCF_000047365_03632 group_211
GCF_000047365_03633 group_5711
GCF_000047365_03727 group_89
GCF_000047365_03731 group_3048
GCF_000047365_03762 group_1242
GCF_000047365_03789 group_5712
GCF_000047365_03797 group_5713
GCF_000047365_03922 group_5714
GCF_000047365_03982 group_5150
GCF_000047365_04011 group_6182
GCF_000047365_04012 group_3962
GCF_000047365_04054 group_5715
GCF_000047365_04057 group_6157
GCF_000047365_04058 group_5716
GCF_000047365_04059 yfjZ
GCF_000047365_04060 group_5718
GCF_000047365_04061 group_5719
GCF_000047365_04062 group_1965
GCF_000047365_04063 group_3963
GCF_000047365_04064 group_5720
GCF_000047365_04065 group_1969
GCF_000047365_04066 mrr_1
GCF_000047365_04067 group_8590
GCF_000047365_04068 group_8668
GCF_000047365_04069 mrr
GCF_000047365_04070 group_5721
GCF_000047365_04071 group_5722
GCF_000047365_04072 group_5723
GCF_000047365_04073 group_5724
GCF_000047365_04074 group_5725
GCF_000047365_04075 group_5726
GCF_000047365_04076 group_2983
GCF_000047365_04077 group_2984
GCF_000047365_04078 group_3964
GCF_000047365_04079 intS_4
GCF_000047365_04180 group_5727
GCF_000047365_04212 group_3052
GCF_000047365_04220 group_3967
GCF_000047365_04260 group_5728
GCF_000047365_04261 group_5729
GCF_000047365_04262 group_5730
GCF_000047365_04263 group_5731
GCF_000047365_04264 group_5732
GCF_000047365_04265 virB4
GCF_000047365_04266 group_5734
GCF_000047365_04267 group_5735
GCF_000047365_04268 group_5736
GCF_000047365_04269 group_5737
GCF_000047365_04270 group_5738
GCF_000047365_04271 group_5739
GCF_000047365_04272 ptlE
GCF_000047365_04273 virB9
GCF_000047365_04274 group_5742
GCF_000047365_04275 group_5743
GCF_000047365_04276 group_5744
GCF_000047365_04277 group_5745
GCF_000047365_04278 yadA_3
GCF_000047365_04279 group_5747
GCF_000047365_04280 stpA
GCF_000047365_04281 group_5749
GCF_000047365_04282 group_3968
GCF_000047365_04283 group_3969
GCF_000047365_04284 group_3970
GCF_000047365_04285 group_5750
GCF_000047365_04286 group_5751
GCF_000047365_04287 group_5752
GCF_000047365_04288 group_5753
GCF_000047365_04289 group_5754
GCF_000047365_04290 group_5755
GCF_000047365_04291 group_5756
GCF_000186725_00047 group_570
GCF_000186725_00267 group_690
GCF_000186725_00372 group_1182
GCF_000186725_00374 group_2077
GCF_000186725_00377 group_2080
GCF_000186725_00499 group_499
GCF_000186725_00542 group_976
GCF_000186725_00696 group_412
GCF_000186725_00698 group_413
GCF_000186725_00700 group_525
GCF_000186725_00708 group_2738
GCF_000186725_00710 group_1813
GCF_000186725_00715 group_336
GCF_000186725_00716 group_337
GCF_000186725_00876 group_5757
GCF_000186725_00882 group_2701
GCF_000186725_00886 group_2696
GCF_000186725_00922 group_2961
GCF_000186725_00941 group_2680
GCF_000186725_01139 group_893
GCF_000186725_01142 group_1013
GCF_000186725_01144 group_5758
GCF_000186725_01200 group_2280
GCF_000186725_01203 group_1654
GCF_000186725_01204 acrB_1
GCF_000186725_01230 group_2293
GCF_000186725_01233 group_2295
GCF_000186725_01234 cysA_2
GCF_000186725_01561 group_5759
GCF_000186725_01705 ssuB_1
GCF_000186725_01800 group_5760
GCF_000186725_01886 group_1679
GCF_000186725_01900 rkpK_1
GCF_000186725_01912 selD_1
GCF_000186725_01914 sppA_1
GCF_000186725_02196 group_1325
GCF_000186725_02221 group_1328
GCF_000186725_02233 group_5761
GCF_000186725_02588 lsrA_1
GCF_000186725_02640 group_834
GCF_000186725_02683 adiC_2
GCF_000186725_02697 phnE
GCF_000186725_02736 group_5762
GCF_000186725_02738 group_422
GCF_000186725_02803 group_2240
GCF_000186725_02944 group_528
GCF_000186725_03123 group_2173
GCF_000186725_03124 group_346
GCF_000186725_03332 aroP_2
GCF_000186725_03334 group_1578
GCF_000186725_03370 group_5763
GCF_000186725_03396 mexA
GCF_000186725_03398 group_1200
GCF_000186725_03699 group_1839
GCF_000186725_03702 yjjV_1
GCF_000186725_03723 group_1098
GCF_000186725_03727 lsrD_3
GCF_000186725_03989 group_1467
GCF_000186725_04160 group_121
GCF_000186725_04201 ypkA_1
GCF_000186725_04333 group_200
GCF_000222975_00004 group_1368
GCF_000222975_00219 group_1078
GCF_000222975_00825 group_1855
GCF_000222975_01189 group_292
GCF_000222975_01192 group_722
GCF_000222975_02053 group_2200
GCF_000222975_04112 group_5764
GCF_000222975_04216 group_765
GCF_000222975_04217 group_1917
GCF_000222975_04218 group_1456
GCF_000222975_04219 group_3783
GCF_000222975_04220 group_1923
GCF_000590535_00170 group_293
GCF_000590535_01024 group_888
GCF_000590535_01030 group_2202
GCF_000590535_01053 group_2207
GCF_000590535_01574 group_5765
GCF_000590535_02093 group_3801
GCF_000590535_02094 group_2929
GCF_000590535_02095 group_4825
GCF_000590535_02096 group_2932
GCF_000590535_02097 group_1464
GCF_000590535_02098 group_4826
GCF_000590535_02099 group_4828
GCF_000590535_02100 group_5766
GCF_000590535_02101 group_3791
GCF_000590535_02102 group_2928
GCF_000590535_02103 group_4821
GCF_000590535_02104 group_3794
GCF_000590535_02105 group_3795
GCF_000590535_02106 group_3798
